tn,ID,genus,svl,gscm,hv,zv,hvtf,zvtf,mv,av,lv,mvtf,avtf,over,dtaf,zpaf,zpmx,dft,AH,LD,gscm_rel,hv_rel,zv_rel,hvtf_rel,zvtf_rel,mv_rel,av_rel,lv_rel,mvtf_rel,avtf_rel,over_rel,dtaf_rel,zpaf_rel,zpmx_rel,dft_rel,AH_rel,LD_rel
9,2018DP01,Dendrelaphis,113.9,54.7715469,0.169706912,0.223240497,0.031245743,0.121652823,1.21962551,0.187942095,1.11778269,1.21962551,0.626696247,0.193276622,0.345932749,0.071585473,0.193238296,0.172755384,0.058571231,-0.012221172,48.08739851,0.148996411,0.195996924,0.02743261,0.106806692,1.070786225,0.165006229,0.981371984,1.070786225,0.550216196,0.169689747,0.303716198,0.062849406,0.169656098,0.151672857,0.051423381,-0.010729738
10,2018DP01,Dendrelaphis,113.9,49.37870835,0.11954382,0.094396626,0.009973961,0.009826521,0.382191914,0.130641504,0.299571871,0.341505467,0.206738643,0.034341596,0.08533101,0.065950069,0.066116318,0.123699214,0.063095994,-0.002565708,43.35268512,0.104955066,0.082876757,0.00875677,0.008627323,0.335550407,0.114698423,0.263013056,0.299829207,0.181508905,0.030150655,0.074917481,0.057901729,0.058047689,0.108603348,0.055395956,-0.002252597
11,2018DP01,Dendrelaphis,113.9,51.76964065,0.114994829,0.068196472,0.022300677,0.036150315,0.500434566,0.147462712,0.498661502,0.500434566,0.226349881,0.020065201,0.124188815,0.005552935,0.028514515,0.104207126,0.01263353,0.007382698,45.45183551,0.100961219,0.059873988,0.019579172,0.031738643,0.439363095,0.129466824,0.437806411,0.439363095,0.198726849,0.017616506,0.1090332,0.004875272,0.025034693,0.091490014,0.011091773,0.006481736
14,2018DP01,Dendrelaphis,113.9,54.74774819,0.193219423,0.179165877,0.028897375,0.047947927,0.84609932,0.123528717,0.707846815,0.84609932,0.34649693,0.100436435,0.222900091,0.048883263,0.088806984,0.139785466,0.062202122,0.014216484,48.06650412,0.169639528,0.157301033,0.02537083,0.042096511,0.742844004,0.108453658,0.621463402,0.742844004,0.304211527,0.088179486,0.195698061,0.042917702,0.077969257,0.122726485,0.05461117,0.012481549
42,2018DP02,Dendrelaphis,127.4433333,54.57586303,0.095338767,0.11092101,0.029265194,0.038875761,0.821008697,0.188075589,0.818969423,0.821008697,0.505697603,0.040689332,0.160938731,0.019790409,0.058666171,0.118007125,0.047811092,0.029892915,42.82363119,0.074808752,0.087035553,0.022963299,0.030504351,0.644214708,0.147575855,0.642614566,0.644214708,0.396801928,0.031927392,0.126282581,0.015528791,0.046033142,0.092595762,0.037515569,0.023455848
43,2018DP02,Dendrelaphis,127.4433333,54.439701,0.108815568,0.138461791,0.040620023,0.068739672,1.235291088,0.148909902,1.235291088,1.235291088,0.308306359,0.045125487,0.199756555,0.019210823,0.087950496,0.153559059,0.061097652,0.042846057,42.71678995,0.085383492,0.10864577,0.031873007,0.053937441,0.96928655,0.11684401,0.96928655,0.96928655,0.241916428,0.035408276,0.156741471,0.015074012,0.069011453,0.12049203,0.047941034,0.033619692
44,2018DP02,Dendrelaphis,127.4433333,52.42217161,0.092202475,0.062267681,0.005209463,0.013839291,0.423674453,0.163956346,0.360600929,0.423674453,0.39958373,0.007540691,0.039240832,0.006573793,0.006573793,0.042608234,0.068043336,0.059892096,41.13371037,0.072347821,0.048859112,0.00408767,0.010859173,0.332441441,0.128650391,0.282950013,0.332441441,0.313538355,0.005916897,0.030790808,0.005158209,0.005158209,0.033433082,0.053391052,0.04699508
45,2018DP02,Dendrelaphis,127.4433333,54.77917017,0.097752254,0.113761782,0.019159243,0.034349902,0.820676346,0.156271237,0.820676346,0.820676346,0.453573541,0.018150673,0.15703346,0.009181623,0.042298718,0.139073811,0.034806915,0.028384982,42.98315867,0.076702524,0.0892646,0.015033539,0.026953079,0.643953925,0.122620174,0.643953925,0.643953925,0.355902133,0.014242152,0.123218262,0.007204475,0.033190217,0.109125999,0.027311679,0.02227263
52,2018DP03,Dendrelaphis,88.97333333,42.47607257,0.019970566,0.032860388,0.008035426,0.009145291,0.408433327,0.1137404,0.408433327,0.408433327,0.321305291,0.026350335,0.076058256,0.014692558,0.021546842,0.050030087,0.040009194,0.026139538,47.74022842,0.022445564,0.036932851,0.009031275,0.010278688,0.459051394,0.127836506,0.459051394,0.459051394,0.361125383,0.029615992,0.085484328,0.01651344,0.024217191,0.056230429,0.044967624,0.02937907
56,2018DP03,Dendrelaphis,88.97333333,46.3046307,0.025300034,0.15521686,,,1.529387065,0.285720313,1.529387065,,,0.053315406,0.192165241,-0.03874305,0.050564253,0.139376729,0.100632839,0.141901953,52.04326843,0.028435525,0.174453237,,,1.718927467,0.321130279,1.718927467,,,0.059922905,0.215980715,-0.043544564,0.056830796,0.156650003,0.113104495,0.159488184
57,2018DP03,Dendrelaphis,88.97333333,44.39302921,0.040860247,0.05143485,0.013352958,0.022198989,0.711053471,0.127404868,0.710614772,0.711053471,0.301266293,0.046204791,0.150423998,-0.002519586,0.019679402,0.10421161,0.029698156,0.032576477,49.89475784,0.04592415,0.057809288,0.015007821,0.02495016,0.799175937,0.143194442,0.79868287,0.799175937,0.338602906,0.051931055,0.169066385,-0.002831844,0.022118315,0.117126791,0.033378716,0.036613753
58,2018DP03,Dendrelaphis,88.97333333,40.08631,0.073600131,0.086543239,0.021243716,0.03163771,0.457958557,0.131013672,0.454709578,0.457958557,0.293484734,0.039797196,0.147633249,-0.029586231,0.002051479,0.110618908,0.024280712,0.054286206,45.05429716,0.082721562,0.097268739,0.023876498,0.035558643,0.514714398,0.147250493,0.511062766,0.514714398,0.329856962,0.044729353,0.165929772,-0.033252919,0.002305724,0.12432816,0.027289875,0.061014019
59,2018DP03,Dendrelaphis,88.97333333,40.41410343,0.051688408,0.025077978,0.010657748,0.016071894,0.479466673,0.171952327,0.479466673,0.479466673,0.423910531,0.039510819,0.102646942,0.003785537,0.003785537,0.064513284,0.021899673,0.017679212,45.42271478,0.05809427,0.028185949,0.011978586,0.018063721,0.538888064,0.193262768,0.538888064,0.538888064,0.476446723,0.044407484,0.11536821,0.004254687,0.004254687,0.072508561,0.024613749,0.019870237
60,2018DP03,Dendrelaphis,88.97333333,41.7812765,0.066757332,0.071456078,0.022233723,0.068353278,1.442357674,0.143308286,1.26934162,1.442357674,0.928418092,0.132010145,0.318345452,-0.002814637,0.065538641,0.187282101,0.012150496,0.015834084,46.95932471,0.075030719,0.080311791,0.024989199,0.076824455,1.621112327,0.161068806,1.426654002,1.621112327,1.043479049,0.148370461,0.357798724,-0.003163461,0.073660994,0.210492396,0.013656334,0.017796438
61,2018DP03,Dendrelaphis,88.97333333,55.14428086,0.184053519,0.344716885,0.134813975,0.314836585,2.114580346,0.171035104,1.435550314,2.114580346,0.550522136,0.125529231,0.432363633,0.022658194,0.148797574,0.305777387,0.064733875,0.043763924,61.97843646,0.206863688,0.387438429,0.151521776,0.353854996,2.376645077,0.192231872,1.613461315,2.376645077,0.61874959,0.141086353,0.485947437,0.025466275,0.167238394,0.343673071,0.072756491,0.049187687
62,2018DP03,Dendrelaphis,88.97333333,54.64501815,0.148043839,0.323643055,0.134147232,0.323643055,1.766173666,0.167841298,1.273121203,1.766173666,0.566103826,0.108933399,0.492381117,-0.203396109,0.117368223,0.396444611,-0.000234798,0.205373734,61.41729898,0.166391247,0.363752872,0.150772402,0.363752872,1.985059568,0.18864225,1.430901996,1.985059568,0.636262355,0.122433762,0.553403024,-0.228603449,0.131913932,0.44557689,-0.000263897,0.230826166
63,2018DP03,Dendrelaphis,88.97333333,58.94940939,0.176451036,0.429004258,0.176451036,0.429004258,2.257567366,0.195546874,2.257567366,2.257567366,0.486268861,0.112805376,0.53140579,-0.184139881,0.199286239,0.420454232,-0.000225894,0.1902956,66.25514318,0.198319013,0.482171727,0.198319013,0.482171727,2.537352802,0.219781441,2.537352802,2.537352802,0.546533262,0.126785601,0.597264113,-0.206960754,0.223984234,0.472562077,-0.000253889,0.213879365
66,2018DP03,Dendrelaphis,88.97333333,36.89961611,0.080067655,0.028224086,0.023500151,0.016738564,0.591077687,0.150487788,0.590863039,0.591077687,0.484479897,0.049970904,0.114794649,0.005292492,0.00979584,0.06273788,0.025990038,0.021284992,41.47266909,0.089990621,0.031721961,0.026412578,0.018813012,0.664331283,0.16913808,0.664090033,0.664331283,0.544522587,0.056163911,0.12902141,0.005948402,0.011009861,0.070513127,0.029211042,0.02392289
67,2018DP03,Dendrelaphis,88.97333333,40.55309167,0.048878254,0.063534974,0.036644758,0.063149511,1.245358998,0.078877963,1.046249626,1.245358998,0.530884156,0.124829149,0.374546784,0.023333792,0.071108259,0.250401639,0.026688967,0.002922143,45.57892815,0.054935847,0.071409007,0.041186226,0.070975772,1.399699159,0.088653487,1.175913712,1.399699159,0.596677831,0.140299508,0.420965215,0.026225602,0.079920866,0.281434481,0.029996592,0.00328429
69,2018DP03,Dendrelaphis,88.97333333,50.44218427,0.083078339,0.199687844,,,1.141278825,0.33901116,0.943857929,,,0.065704002,0.331525125,-0.177388948,0.0132479,0.285256837,0.025988725,0.207950696,56.69359839,0.093374426,0.224435611,,,1.282720094,0.381025581,1.060832379,,,0.073846848,0.372611785,-0.199373162,0.014889742,0.320609362,0.029209567,0.233722496
70,2018DP03,Dendrelaphis,88.97333333,61.74492266,0.142367642,0.378126445,0.101069729,0.378126445,3.274833885,0.231763783,0.948087504,3.274833885,0.40349639,0.021999433,0.476558785,-0.175223812,0.178656777,0.450924453,-0.000183595,0.177244584,69.39711074,0.160011586,0.424988511,0.11359553,0.424988511,3.680691464,0.260486793,1.065586135,3.680691464,0.453502611,0.024725873,0.535619795,-0.196939696,0.200798116,0.506808541,-0.000206348,0.199210906
71,2018DP03,Dendrelaphis,88.97333333,63.10882827,0.202519922,0.435475549,0.067671198,0.354914558,2.08249531,0.21172795,1.290171952,2.08249531,0.762376852,0.238974563,0.610135852,-0.107562715,0.215408707,0.372694966,-0.000106073,0.112091339,70.93004826,0.227618675,0.48944502,0.076057843,0.398899923,2.340583669,0.237967875,1.450065884,2.340583669,0.856859942,0.268591222,0.68575137,-0.120893206,0.242104796,0.418883897,-0.000119218,0.125983072
72,2018DP03,Dendrelaphis,88.97333333,65.62273237,0.08531331,0.343492982,,,2.34534328,0.331690915,1.603048831,,,0.048331358,0.578820354,-0.171824477,0.157751457,0.533681311,-0.000197863,0.17374149,73.75550618,0.095886382,0.386062845,,,2.636006983,0.372798121,1.801718303,,,0.054321173,0.650554871,-0.193119074,0.177301952,0.599821644,-0.000222385,0.195273666
86,2018DC04,Dendrelaphis,77.373,32.10935583,0.073012831,0.10106125,0.057891568,0.064744626,1.054034151,0.188840678,1.054034151,1.054034151,0.191060272,0.02173161,0.158708798,-0.00491621,0.024844079,0.137726159,0.143038843,0.148659624,41.4994324,0.09436474,0.130615654,0.074821409,0.083678577,1.362276442,0.244065343,1.362276442,1.362276442,0.246934037,0.028086814,0.205121681,-0.006353909,0.032109494,0.178002868,0.184869196,0.19213372
89,2018DC04,Dendrelaphis,77.373,31.51143621,0.022151565,0.032952177,0.002755799,0.011307165,0.493912273,0.296964714,0.314828005,0.314828005,0.284914965,0.018697801,0.028431145,0.016636663,0.016636663,0.03162495,0.034528862,0.017065802,40.72665685,0.028629581,0.042588728,0.003561706,0.014613838,0.638352232,0.383809228,0.406896469,0.406896469,0.368235644,0.024165796,0.036745564,0.021501897,0.021501897,0.040873367,0.044626501,0.022056534
91,2018DC04,Dendrelaphis,77.373,35.80722414,0.032976439,0.061957188,0.02127369,0.05151848,0.846925011,0.190934222,0.797606972,0.846925011,0.656771807,0.043502746,0.28642703,-0.013545609,0.037972871,0.242632787,0.004249634,0.017970379,46.27870722,0.042620085,0.08007598,0.027494979,0.06658457,1.094600198,0.246771125,1.030859566,1.094600198,0.848838492,0.056224712,0.370189899,-0.017506893,0.049077677,0.313588445,0.005492399,0.023225646
92,2018DC04,Dendrelaphis,77.373,35.00775508,0.04883526,0.03694345,0.00319233,0.00915574,0.258587796,0.13094202,0.258587796,0.258587796,0.141550152,0.010837127,0.032592067,-0.013084911,-0.012925859,0.027872381,0.016406364,0.029106203,45.24544101,0.063116668,0.047747212,0.004125897,0.011833249,0.334209344,0.169234771,0.334209344,0.334209344,0.182945152,0.014006342,0.042123308,-0.016911469,-0.016705904,0.036023395,0.021204249,0.037618035
93,2018DC04,Dendrelaphis,77.373,35.53833577,0.025692924,0.029077089,0.008937665,0.008400409,0.439453535,0.175399749,0.203641458,0.435638254,0.343190953,0.028832676,0.018042487,-0.00488705,-0.00488705,0.022315355,0.047423085,0.03789147,45.931185,0.033206576,0.037580408,0.011551401,0.010857029,0.567967554,0.226693742,0.263194471,0.56303653,0.443553892,0.037264518,0.023318841,-0.006316221,-0.006316221,0.028841269,0.061291516,0.048972471
94,2018DC04,Dendrelaphis,77.373,35.79310695,0.084455194,0.044819183,0.002162713,0.016921577,0.306371987,0.093042106,0.191699313,0.306371987,0.266099487,0.025550835,0.039241378,-0.003190909,-0.003190909,0.029741845,0.022287475,0.02450601,46.26046159,0.109153314,0.057926128,0.002795177,0.021870131,0.395967569,0.120251387,0.247759958,0.395967569,0.343917759,0.033022934,0.050717147,-0.00412406,-0.00412406,0.038439565,0.028805236,0.03167256
95,2018DC04,Dendrelaphis,77.373,37.63691357,0.047715358,0.048102312,0.003087416,0.012478332,0.384158778,0.125785265,0.384158778,0.384158778,0.314166258,0.017465111,0.036605956,0.027699391,0.027699391,0.030445584,0.052934794,0.023864723,48.64347197,0.061669262,0.062169377,0.003990302,0.016127501,0.49650237,0.162569973,0.49650237,0.49650237,0.4060412,0.022572618,0.047311021,0.035799816,0.035799816,0.039349107,0.068415072,0.030843735
96,2018DC04,Dendrelaphis,77.373,39.64354583,0.056190893,0.316738687,0.052563146,0.316738687,1.739735558,0.154136857,1.385158188,1.739735558,0.254237287,0.241273637,0.525824399,-0.16846534,0.10975529,0.304279961,-0.000259135,0.172527226,51.23692481,0.072623386,0.409365912,0.06793474,0.409365912,2.248504721,0.199212719,1.790234562,2.248504721,0.328586571,0.311831823,0.679596757,-0.217731432,0.141852184,0.39326375,-0.000334916,0.222981177
97,2018DC04,Dendrelaphis,77.373,39.50576238,0.094824719,0.067417189,0.052597568,0.036107699,0.827820483,0.127167736,0.827820483,0.827820483,0.304904935,0.037708537,0.159183922,0.013830848,0.029397132,0.117018622,0.043221898,0.030714134,51.05884789,0.122555308,0.087132707,0.067979228,0.046667053,1.069908732,0.164356734,1.069908732,1.069908732,0.394071492,0.048736041,0.20573575,0.017875548,0.037994044,0.151239608,0.055861733,0.039696192
101,2018DC04,Dendrelaphis,77.373,37.84436652,0.053579275,0.1619455,0.053579275,0.1619455,1.575665512,0.170639161,1.280218498,1.575665512,0.224072309,0.142993821,0.386157305,-0.045455683,0.100309076,0.247581074,0.014032569,0.060089644,48.91159257,0.069248025,0.209304925,0.069248025,0.209304925,2.036453947,0.220540965,1.654606255,2.036453947,0.289600131,0.184811008,0.499085346,-0.058748766,0.129643514,0.31998381,0.018136261,0.07766229
102,2018DC04,Dendrelaphis,77.373,38.23974627,0.022828321,0.193108834,,,1.41467325,0.2298739,1.37060029,,,0.088856376,0.292653378,-0.004112963,0.067986692,0.204470455,0.104524682,0.110161383,49.42259738,0.029504247,0.24958168,,,1.828381025,0.297098341,1.771419345,,,0.114841581,0.378237082,-0.00531576,0.087868755,0.2642659,0.135091933,0.142377035
103,2018DC04,Dendrelaphis,77.373,41.46145114,0.122955201,0.124673056,0.026860525,0.109602844,1.688392781,0.148503108,1.664813251,1.688392781,1.041144322,0.140724374,0.397476567,-0.039554085,0.070048759,0.259030148,0.007813537,0.048187,53.58645929,0.158912284,0.161132509,0.034715631,0.141655157,2.182147236,0.191931433,2.151672096,2.182147236,1.345617105,0.181877882,0.513714819,-0.051121302,0.090533854,0.334781058,0.010098531,0.062278831
116,2018DC04,Dendrelaphis,77.373,35.1508985,0.033789995,0.034920144,0.008920684,0.023161733,0.635390817,0.195652447,0.626428542,0.635390817,0.588765088,0.020400589,0.170274392,-0.003344753,0.013905411,0.153982061,0.018093131,0.022350889,45.43044537,0.043671559,0.045132208,0.011529453,0.029935163,0.821204834,0.25286915,0.809621627,0.821204834,0.760943854,0.026366548,0.220069523,-0.004322894,0.017971916,0.199012654,0.023384296,0.028887195
127,2018DC05,Dendrelaphis,84.25833333,43.28693473,0.065531079,0.042122673,0.015413974,0.020287435,0.58661603,0.155657968,0.58661603,0.58661603,0.317353537,0.013386874,0.104852271,0.028506904,0.032415509,0.092110492,0.035504954,0.007548687,51.37406951,0.077774004,0.049992293,0.018293708,0.02407766,0.696211291,0.184738959,0.696211291,0.696211291,0.376643502,0.015887893,0.124441425,0.033832741,0.038471577,0.109319148,0.042138211,0.00895898
128,2018DC05,Dendrelaphis,84.25833333,45.49485911,0.038770311,0.061849879,0.013942863,0.059506917,1.025673204,0.141682665,1.025673204,1.025673204,0.55031606,0.046467465,0.174893306,0.041082143,0.046202856,0.130602828,0.070639448,0.030454528,53.99449207,0.046013622,0.073405059,0.016547756,0.07062437,1.217295861,0.168152703,1.217295861,1.217295861,0.653129534,0.055148806,0.207567963,0.048757365,0.054834762,0.155002862,0.08383675,0.036144233
129,2018DC05,Dendrelaphis,84.25833333,48.49233776,0.062571899,0.052342016,0.04157791,0.038992116,0.727333634,0.181276559,0.727333634,0.727333634,0.233038445,0.024451876,0.178795897,0.015716248,0.037762688,0.151375599,0.058582814,0.043373616,57.55197836,0.074261971,0.062120878,0.049345754,0.046276866,0.863218634,0.215143775,0.863218634,0.863218634,0.276576139,0.029020128,0.21219966,0.018652456,0.044817749,0.179656532,0.069527621,0.051476945
130,2018DC05,Dendrelaphis,84.25833333,50.28828433,0.075607411,0.055737359,0.025763303,0.055737359,1.049727439,0.071592023,1.049727439,1.049727439,0.324605403,0.033422885,0.170617991,0.025952562,0.037476533,0.136799629,0.051287392,0.025883147,59.68345485,0.089732858,0.06615056,0.030576564,0.06615056,1.245844058,0.084967291,1.245844058,1.245844058,0.385250207,0.039667157,0.202493907,0.030801181,0.044478133,0.162357387,0.060869222,0.030718798
131,2018DC05,Dendrelaphis,84.25833333,52.36998895,0.053985146,0.101153289,0.02110637,0.101153289,1.550148116,0.100058153,1.418389148,1.550148116,0.708940347,0.0971686,0.319337703,0.053408467,0.086460167,0.224660934,0.079919874,0.026726761,62.15407649,0.064070988,0.120051377,0.025049593,0.120051377,1.839756443,0.11875164,1.683381443,1.839756443,0.841388998,0.115322243,0.378998362,0.063386569,0.102613193,0.266633489,0.094851003,0.03172002
132,2018DC05,Dendrelaphis,84.25833333,54.37217858,0.138939024,0.146208559,0.132735817,0.146208559,1.574078765,0.074313437,1.442508082,1.574078765,0.113443365,0.094041605,0.401141639,-0.034251985,0.10598092,0.318791711,0.01496509,0.050841257,64.53032767,0.164896478,0.173524152,0.157534349,0.173524152,1.868157964,0.088197136,1.712006427,1.868157964,0.134637561,0.111611044,0.476085419,-0.040651154,0.125780936,0.378350364,0.017760962,0.060339737
133,2018DC05,Dendrelaphis,84.25833333,56.21334745,0.091473557,0.189032346,0.086900452,0.189032346,2.028163244,0.183783723,2.028163244,2.028163244,0.731747641,0.162028283,0.504563449,0.04542295,0.149508688,0.337177819,0.08438805,0.039574452,66.71547516,0.108563217,0.224348547,0.103135735,0.224348547,2.407077334,0.218119343,2.407077334,2.407077334,0.868457293,0.192299416,0.598829136,0.053909149,0.177440832,0.40017148,0.100153951,0.046967997
134,2018DC05,Dendrelaphis,84.25833333,58.22641423,0.104130217,0.205242593,0.104130217,0.205242593,2.062298102,0.120767468,1.853997732,2.062298102,0.184431147,0.219130786,0.614926316,0.033716669,0.168691116,0.388184708,0.10813277,0.07479164,69.10463562,0.123584473,0.243587292,0.123584473,0.243587292,2.447589479,0.143329999,2.200373136,2.447589479,0.218887722,0.260070164,0.72981068,0.040015827,0.200207041,0.460707794,0.128334808,0.08876468
140,2018DC05,Dendrelaphis,84.25833333,41.26375772,0.028396124,0.027833451,0.009660159,0.020142434,0.38454516,0.143638574,0.38454516,0.38454516,0.238532025,0.014248207,0.071758328,0.002205263,0.002205263,0.059770072,0.045008193,0.042721081,48.97290996,0.033701265,0.03303347,0.01146493,0.023905569,0.456388282,0.170474027,0.456388282,0.456388282,0.283096063,0.016910146,0.085164666,0.002617264,0.002617264,0.070936689,0.053416904,0.050702499
141,2018DC05,Dendrelaphis,84.25833333,42.23596823,0.056612494,0.041197613,0.036252072,0.031033977,0.504503919,0.097002554,0.397992368,0.504503919,0.263509311,0.031078715,0.105069264,0.007845448,0.012917384,0.078194203,0.020273272,0.013019995,50.12675489,0.067189192,0.048894407,0.04302491,0.036831938,0.598758484,0.115125175,0.472347781,0.598758484,0.312739762,0.036885034,0.124698958,0.009311184,0.01533069,0.092802931,0.024060851,0.015452471
142,2018DC05,Dendrelaphis,84.25833333,43.07487012,0.067131393,0.036118562,0.021042446,0.020537782,0.488682945,0.095245656,0.390835131,0.488682945,0.227578589,0.021083609,0.122324492,0.024421027,0.031970309,0.101023267,0.047412243,0.023187299,51.12238566,0.079673298,0.042866457,0.024973726,0.024374779,0.579981736,0.113040042,0.463853385,0.579981736,0.270096239,0.025022581,0.145177916,0.028983515,0.037943201,0.119897063,0.056270093,0.027519295
160,2018DP06,Dendrelaphis,124.3746667,44.0429368,0.04089924,0.043527207,0.009740515,0.011811989,0.695447522,0.289114124,0.572275976,0.695447522,0.634828818,0.029831491,0.12474973,-0.021513627,-0.009701638,0.095496456,0.0045051,0.02895852,35.41150137,0.032883899,0.034996843,0.00783159,0.009497102,0.559155285,0.23245419,0.460122621,0.559155285,0.510416498,0.023985183,0.100301559,-0.017297435,-0.007800333,0.076781276,0.003622201,0.023283295
163,2018DP06,Dendrelaphis,124.3746667,47.98043989,0.14524923,0.082665774,0.039882006,0.048000435,0.762941089,0.182829831,0.762941089,0.762941089,0.534601924,0.030329369,0.249892694,-0.005525472,0.042474962,0.218003531,0.028076693,0.035563572,38.57734148,0.116783613,0.066465122,0.03206602,0.038593418,0.613421615,0.146999253,0.613421615,0.613421615,0.429831844,0.024385488,0.200919288,-0.004442603,0.034150815,0.175279691,0.022574286,0.028593903
164,2018DP06,Dendrelaphis,124.3746667,50.01632112,0.175128408,0.121110802,0.012493767,0.048057174,0.80666283,0.175512286,0.803441216,0.80666283,0.535442432,0.027038616,0.213325656,0.019135829,0.036765375,0.188458911,0.045194155,0.027840869,40.2142353,0.140807138,0.09737578,0.010045266,0.038639038,0.648574868,0.141115784,0.645984618,0.648574868,0.430507632,0.021739649,0.171518575,0.015385633,0.02956018,0.151525159,0.036337106,0.022384678
166,2018DP06,Dendrelaphis,124.3746667,51.4061855,0.070446927,0.090426089,0.010823529,0.017383771,0.404229614,0.15354016,0.404229614,0.404229614,0.285319494,0.012602858,0.150760511,-0.01529365,0.001833634,0.138252638,0.007220257,0.023298373,41.3317172,0.056640897,0.072704588,0.008702358,0.013976939,0.325009606,0.123449705,0.325009606,0.325009606,0.229403223,0.010132979,0.121214806,-0.012296435,0.001474282,0.111158197,0.005805248,0.01873241
167,2018DP06,Dendrelaphis,124.3746667,54.42360763,0.071651537,0.072294218,0.014232541,0.035985929,0.818216913,0.240318792,0.485260267,0.818216913,0.324963907,0.016038434,0.163075593,0.00555602,0.021197715,0.147739178,0.031581396,0.027096055,43.75779174,0.057609431,0.058126161,0.01144328,0.028933488,0.657864608,0.193221657,0.390160054,0.657864608,0.261278213,0.012895258,0.131116406,0.004467163,0.017043435,0.118785587,0.025392145,0.021785831
168,2018DP06,Dendrelaphis,124.3746667,55.55250201,0.045812342,0.090618637,0.014481189,0.090618637,1.212040599,0.339004237,1.18444122,1.212040599,0.564056134,0.048199754,0.269068535,0.021653132,0.058142552,0.220837628,0.050463391,0.031440643,44.66544794,0.036834143,0.072859401,0.011643198,0.072859401,0.974507616,0.272566951,0.952317101,0.974507616,0.453513685,0.038753675,0.21633709,0.0174096,0.046747905,0.177558368,0.04057369,0.025278977
169,2018DP06,Dendrelaphis,124.3746667,58.32876458,0.074609056,0.124271685,0.046711651,0.079662668,1.384038135,0.11206513,1.229965036,1.384038135,0.574120745,0.054845884,0.350617404,0.017322273,0.090661648,0.293137713,0.029431374,0.012662348,46.89762484,0.059987341,0.099917201,0.037557207,0.064050558,1.112797463,0.090102859,0.988919262,1.112797463,0.461605856,0.044097311,0.281904196,0.013927493,0.072893983,0.235689245,0.023663479,0.01018081
170,2018DP06,Dendrelaphis,124.3746667,59.14015815,0.150829083,0.093682008,0.019717877,0.050306475,0.827246013,0.194013506,0.822111349,0.827246013,0.415518185,0.037550181,0.251912882,-0.002832696,0.047473779,0.213544219,0.029958661,0.034011506,47.55000332,0.12126994,0.07532242,0.015853612,0.040447525,0.665124205,0.155991176,0.660995821,0.665124205,0.334085868,0.030191181,0.202543563,-0.00227755,0.038169975,0.171694305,0.024087431,0.027346007
171,2018DP06,Dendrelaphis,124.3746667,60.18754488,0.105138714,0.095062224,0.01231909,0.065630553,1.068367503,0.185376699,0.935877977,1.068367503,0.570836004,0.052547533,0.232640892,0.009685941,0.061337298,0.181378655,0.038654159,0.030945019,48.39212556,0.084533866,0.076432143,0.009904822,0.052768426,0.858991249,0.149046992,0.752466721,0.858991249,0.458964851,0.042249386,0.187048455,0.007787712,0.049316553,0.145832475,0.031078804,0.024880484
172,2018DP06,Dendrelaphis,124.3746667,62.00931544,0.093403253,0.206869592,0.031704665,0.099137931,1.395285315,0.252756427,1.383554237,1.395285315,0.759007088,0.077932096,0.333523745,0.022087579,0.096198118,0.254101488,0.073028283,0.053049784,49.85686964,0.075098294,0.166327756,0.025491256,0.079709103,1.121840446,0.203221792,1.112408398,1.121840446,0.610258591,0.06265914,0.268160513,0.017758905,0.077345427,0.204303251,0.058716365,0.042653207
173,2018DP06,Dendrelaphis,124.3746667,64.59422749,0.058778036,0.147186675,0.056976489,0.12178103,1.703594354,0.409702688,1.323991311,1.703594354,0.790113493,0.076510207,0.33321886,0.021327723,0.097493192,0.251711521,0.094673284,0.074865099,51.93519645,0.047258849,0.118341363,0.045810366,0.097914658,1.369727774,0.32941008,1.06451848,1.369727774,0.635268833,0.061515909,0.267915379,0.017147964,0.078386696,0.202381665,0.076119428,0.060193206
189,2019DC07,Dendrelaphis,46.19933333,25.91137584,0.044290674,0.047698272,0.010932496,0.008984609,0.273890289,0.062163438,0.273532977,0.273890289,0.206075508,0.003112409,0.031468541,0.015944988,0.015944988,0.027788497,0.046672526,0.030200979,56.08603843,0.095868642,0.103244503,0.023663752,0.019447487,0.592844677,0.134554837,0.592071263,0.592844677,0.446057319,0.006736913,0.068114707,0.034513459,0.034513459,0.06014913,0.101024241,0.065371027
190,2019DC07,Dendrelaphis,46.19933333,27.56938518,0.027953588,0.034825962,0.012569277,0.011151127,0.394757967,0.064924601,0.199332974,0.394757967,0.29919024,0.0173842,0.044365294,0.023965076,0.023965076,0.029702237,0.039090636,0.014565447,59.67485501,0.060506474,0.075381958,0.02720662,0.024136987,0.854466804,0.140531467,0.431462879,0.854466804,0.647607267,0.037628681,0.09603016,0.051873207,0.051873207,0.064291483,0.084612987,0.031527396
191,2019DC07,Dendrelaphis,46.19933333,28.79703518,0.034784313,0.068415871,0.020993963,0.052750225,1.152025216,0.192553321,1.152025216,1.152025216,0.475207028,0.051506739,0.165009854,0.038974529,0.058885589,0.116334375,0.043063741,0.004173807,62.33214443,0.075291807,0.148088439,0.045442135,0.114179625,2.493597057,0.416788095,2.493597057,2.493597057,1.028601483,0.111488056,0.35716934,0.08436167,0.127459823,0.251809641,0.093212906,0.009034344
